"country","agerange","min_age","max_age","sex","av_los","hosp_reason","icd10","reference_year","reference"
"nl","Y20-24",20,24,"F",5.1,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y20-24",20,24,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"nl","Y20-24",20,24,"M",2.8,"all rt","J",2018,"eurostat"
"nl","Y20-24",20,24,"M",2.9,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y20-24",20,24,"M",4.8,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y20-24",20,24,"M",8.7,"other lrti","J20-J22",2018,"eurostat"
"no","Y20-24",20,24,"F",2.7,"all rt","J",2018,"eurostat"
"no","Y20-24",20,24,"F",2.2,"urti/inf","J00-J11",2018,"eurostat"
"no","Y20-24",20,24,"F",4.2,"pneumonia","J12-J18",2018,"eurostat"
"no","Y20-24",20,24,"F",2.1,"other lrti","J20-J22",2018,"eurostat"
"no","Y20-24",20,24,"M",3.4,"all rt","J",2018,"eurostat"
"no","Y20-24",20,24,"M",2.8,"urti/inf","J00-J11",2018,"eurostat"
"no","Y20-24",20,24,"M",5.1,"pneumonia","J12-J18",2018,"eurostat"
"no","Y20-24",20,24,"M",2.5,"other lrti","J20-J22",2018,"eurostat"
"pl","Y20-24",20,24,"F",4.1,"all rt","J",2018,"eurostat"
"pl","Y20-24",20,24,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y20-24",20,24,"F",8.4,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y20-24",20,24,"F",4.8,"other lrti","J20-J22",2018,"eurostat"
"pl","Y20-24",20,24,"M",4.5,"all rt","J",2018,"eurostat"
"pl","Y20-24",20,24,"M",4.1,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y20-24",20,24,"M",8.4,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y20-24",20,24,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"ro","Y20-24",20,24,"F",4.7,"all rt","J",2018,"eurostat"
"ro","Y20-24",20,24,"F",4.5,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y20-24",20,24,"F",5.6,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y20-24",20,24,"F",4.7,"other lrti","J20-J22",2018,"eurostat"
"ro","Y20-24",20,24,"M",5.1,"all rt","J",2018,"eurostat"
"ro","Y20-24",20,24,"M",4.6,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y20-24",20,24,"M",5.8,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y20-24",20,24,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"se","Y20-24",20,24,"F",2.8,"all rt","J",2018,"eurostat"
"se","Y20-24",20,24,"F",2.1,"urti/inf","J00-J11",2018,"eurostat"
"se","Y20-24",20,24,"F",3.6,"pneumonia","J12-J18",2018,"eurostat"
"se","Y20-24",20,24,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"se","Y20-24",20,24,"M",3.5,"all rt","J",2018,"eurostat"
"se","Y20-24",20,24,"M",2.1,"urti/inf","J00-J11",2018,"eurostat"
"se","Y20-24",20,24,"M",4.8,"pneumonia","J12-J18",2018,"eurostat"
"se","Y20-24",20,24,"M",2.8,"other lrti","J20-J22",2018,"eurostat"
"si","Y20-24",20,24,"F",3.9,"all rt","J",2018,"eurostat"
"si","Y20-24",20,24,"F",3.1,"urti/inf","J00-J11",2018,"eurostat"
"si","Y20-24",20,24,"F",7.9,"pneumonia","J12-J18",2018,"eurostat"
"si","Y20-24",20,24,"F",3.4,"other lrti","J20-J22",2018,"eurostat"
"si","Y20-24",20,24,"M",3.9,"all rt","J",2018,"eurostat"
"si","Y20-24",20,24,"M",3.3,"urti/inf","J00-J11",2018,"eurostat"
"si","Y20-24",20,24,"M",4.7,"pneumonia","J12-J18",2018,"eurostat"
"si","Y20-24",20,24,"M",26,"other lrti","J20-J22",2018,"eurostat"
"sk","Y20-24",20,24,"F",4,"all rt","J",2018,"eurostat"
"sk","Y20-24",20,24,"F",3.8,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y20-24",20,24,"F",7.4,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y20-24",20,24,"F",4.1,"other lrti","J20-J22",2018,"eurostat"
"sk","Y20-24",20,24,"M",4.6,"all rt","J",2018,"eurostat"
"sk","Y20-24",20,24,"M",3.8,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y20-24",20,24,"M",8.6,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y20-24",20,24,"M",5.6,"other lrti","J20-J22",2018,"eurostat"
"at","Y20-24",20,24,"F",3.5,"all rt","J",2018,"eurostat"
"at","Y20-24",20,24,"F",3.1,"urti/inf","J00-J11",2018,"eurostat"
"at","Y20-24",20,24,"F",6.2,"pneumonia","J12-J18",2018,"eurostat"
"at","Y20-24",20,24,"F",2.6,"other lrti","J20-J22",2018,"eurostat"
"at","Y20-24",20,24,"M",3.7,"all rt","J",2018,"eurostat"
"at","Y20-24",20,24,"M",3.6,"urti/inf","J00-J11",2018,"eurostat"
"at","Y20-24",20,24,"M",6.7,"pneumonia","J12-J18",2018,"eurostat"
"at","Y20-24",20,24,"M",2.6,"other lrti","J20-J22",2018,"eurostat"
"ie","Y20-24",20,24,"F",1.9,"all rt","J",2018,"eurostat"
"ie","Y20-24",20,24,"F",1.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y20-24",20,24,"F",3.8,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y20-24",20,24,"F",2.3,"other lrti","J20-J22",2018,"eurostat"
"ie","Y20-24",20,24,"M",3,"all rt","J",2018,"eurostat"
"ie","Y20-24",20,24,"M",1.9,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y20-24",20,24,"M",7.3,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y20-24",20,24,"M",5.6,"other lrti","J20-J22",2018,"eurostat"
"lt","Y20-24",20,24,"F",3.3,"all rt","J",2018,"eurostat"
"lt","Y20-24",20,24,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y20-24",20,24,"F",7.9,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y20-24",20,24,"F",5.7,"other lrti","J20-J22",2018,"eurostat"
"lt","Y20-24",20,24,"M",3.9,"all rt","J",2018,"eurostat"
"lt","Y20-24",20,24,"M",5.2,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y20-24",20,24,"M",8.1,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y20-24",20,24,"M",5.8,"other lrti","J20-J22",2018,"eurostat"
"lv","Y20-24",20,24,"F",3.9,"all rt","J",2018,"eurostat"
"lv","Y20-24",20,24,"F",3.3,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y20-24",20,24,"F",7.2,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y20-24",20,24,"F",4.2,"other lrti","J20-J22",2018,"eurostat"
"lv","Y20-24",20,24,"M",4.4,"all rt","J",2018,"eurostat"
"lv","Y20-24",20,24,"M",3.5,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y20-24",20,24,"M",7.6,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y20-24",20,24,"M",3.8,"other lrti","J20-J22",2018,"eurostat"
"rs","Y20-24",20,24,"F",5.4,"all rt","J",2018,"eurostat"
"rs","Y20-24",20,24,"F",6.2,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y20-24",20,24,"F",8.8,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y20-24",20,24,"F",5.9,"other lrti","J20-J22",2018,"eurostat"
"rs","Y20-24",20,24,"M",6.6,"all rt","J",2018,"eurostat"
"rs","Y20-24",20,24,"M",5.9,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y20-24",20,24,"M",9.6,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y20-24",20,24,"M",7.7,"other lrti","J20-J22",2018,"eurostat"
"de","Y20-24",20,24,"F",4,"all rt","J",2017,"eurostat"
"de","Y20-24",20,24,"F",3.3,"urti/inf","J00-J11",2017,"eurostat"
"de","Y20-24",20,24,"F",6.2,"pneumonia","J12-J18",2017,"eurostat"
"de","Y20-24",20,24,"F",3.3,"other lrti","J20-J22",2017,"eurostat"
"de","Y20-24",20,24,"M",4.1,"all rt","J",2017,"eurostat"
"de","Y20-24",20,24,"M",3.3,"urti/inf","J00-J11",2017,"eurostat"
"de","Y20-24",20,24,"M",6.7,"pneumonia","J12-J18",2017,"eurostat"
"de","Y20-24",20,24,"M",3.1,"other lrti","J20-J22",2017,"eurostat"
"is","Y20-24",20,24,"F",2.5,"all rt","J",2017,"eurostat"
"is","Y20-24",20,24,"F",1.7,"urti/inf","J00-J11",2017,"eurostat"
"is","Y20-24",20,24,"F",2.8,"pneumonia","J12-J18",2017,"eurostat"
"is","Y20-24",20,24,"F",1,"other lrti","J20-J22",2016,"eurostat"
"is","Y20-24",20,24,"M",5.5,"all rt","J",2017,"eurostat"
"is","Y20-24",20,24,"M",1.5,"urti/inf","J00-J11",2017,"eurostat"
"is","Y20-24",20,24,"M",12.3,"pneumonia","J12-J18",2017,"eurostat"
"is","Y20-24",20,24,"M",1,"other lrti","J20-J22",2003,"eurostat"
"mt","Y20-24",20,24,"F",2.6,"all rt","J",2017,"eurostat"
"mt","Y20-24",20,24,"F",2.6,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y20-24",20,24,"F",4.9,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y20-24",20,24,"F",2.7,"other lrti","J20-J22",2017,"eurostat"
"mt","Y20-24",20,24,"M",3.6,"all rt","J",2017,"eurostat"
"mt","Y20-24",20,24,"M",1.8,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y20-24",20,24,"M",5,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y20-24",20,24,"M",6.6,"other lrti","J20-J22",2017,"eurostat"
"dk","Y20-24",20,24,"F",2.4,"all rt","J",2016,"eurostat"
"dk","Y20-24",20,24,"F",1.8,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y20-24",20,24,"F",3.4,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y20-24",20,24,"F",1.6,"other lrti","J20-J22",2016,"eurostat"
"dk","Y20-24",20,24,"M",2.9,"all rt","J",2016,"eurostat"
"dk","Y20-24",20,24,"M",1.8,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y20-24",20,24,"M",3.5,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y20-24",20,24,"M",2.9,"other lrti","J20-J22",2016,"eurostat"
"tr","Y20-24",20,24,"F",2.5,"all rt","J",2015,"eurostat"
"tr","Y20-24",20,24,"F",1.5,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y20-24",20,24,"F",5.9,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y20-24",20,24,"F",3.1,"other lrti","J20-J22",2015,"eurostat"
"tr","Y20-24",20,24,"M",3.8,"all rt","J",2015,"eurostat"
"tr","Y20-24",20,24,"M",2.2,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y20-24",20,24,"M",7.5,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y20-24",20,24,"M",4.1,"other lrti","J20-J22",2015,"eurostat"
"gb","Y20-24",20,24,"F",2.5,"all rt","J",2016,"eurostat"
"gb","Y20-24",20,24,"F",1.6,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y20-24",20,24,"F",4.4,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y20-24",20,24,"F",2.2,"other lrti","J20-J22",2016,"eurostat"
"gb","Y20-24",20,24,"M",3.1,"all rt","J",2016,"eurostat"
"gb","Y20-24",20,24,"M",1.6,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y20-24",20,24,"M",5.1,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y20-24",20,24,"M",2.8,"other lrti","J20-J22",2016,"eurostat"
"lu","Y20-24",20,24,"F",2.4,"all rt","J",2016,"eurostat"
"lu","Y20-24",20,24,"F",4.6,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y20-24",20,24,"F",4.3,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y20-24",20,24,"F",2,"other lrti","J20-J22",2016,"eurostat"
"lu","Y20-24",20,24,"M",4.9,"all rt","J",2016,"eurostat"
"lu","Y20-24",20,24,"M",1.8,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y20-24",20,24,"M",17,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y20-24",20,24,"M",4,"other lrti","J20-J22",2016,"eurostat"
"pt","Y20-24",20,24,"F",4.1,"all rt","J",2015,"eurostat"
"pt","Y20-24",20,24,"F",4.7,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y20-24",20,24,"F",13.9,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y20-24",20,24,"F",8.1,"other lrti","J20-J22",2015,"eurostat"
"pt","Y20-24",20,24,"M",5.6,"all rt","J",2015,"eurostat"
"pt","Y20-24",20,24,"M",3.6,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y20-24",20,24,"M",18.7,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y20-24",20,24,"M",3.8,"other lrti","J20-J22",2015,"eurostat"
"be","Y25-29",25,29,"F",2.3,"all rt","J",2018,"eurostat"
"be","Y25-29",25,29,"F",2.1,"urti/inf","J00-J11",2018,"eurostat"
"be","Y25-29",25,29,"F",5,"pneumonia","J12-J18",2018,"eurostat"
"be","Y25-29",25,29,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"be","Y25-29",25,29,"M",3,"all rt","J",2018,"eurostat"
"be","Y25-29",25,29,"M",2.4,"urti/inf","J00-J11",2018,"eurostat"
"be","Y25-29",25,29,"M",5.8,"pneumonia","J12-J18",2018,"eurostat"
"be","Y25-29",25,29,"M",3.8,"other lrti","J20-J22",2018,"eurostat"
"ch","Y25-29",25,29,"F",2.8,"all rt","J",2018,"eurostat"
"ch","Y25-29",25,29,"F",2.6,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y25-29",25,29,"F",4.9,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y25-29",25,29,"F",3.1,"other lrti","J20-J22",2018,"eurostat"
"ch","Y25-29",25,29,"M",3,"all rt","J",2018,"eurostat"
"ch","Y25-29",25,29,"M",3,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y25-29",25,29,"M",4.5,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y25-29",25,29,"M",4.3,"other lrti","J20-J22",2018,"eurostat"
"cy","Y25-29",25,29,"F",3.8,"all rt","J",2018,"eurostat"
"cy","Y25-29",25,29,"F",5.4,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y25-29",25,29,"F",4,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y25-29",25,29,"F",7.2,"other lrti","J20-J22",2018,"eurostat"
"cy","Y25-29",25,29,"M",5.8,"all rt","J",2018,"eurostat"
"cy","Y25-29",25,29,"M",4.7,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y25-29",25,29,"M",5.1,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y25-29",25,29,"M",4.8,"other lrti","J20-J22",2018,"eurostat"
"cz","Y25-29",25,29,"F",4.8,"all rt","J",2018,"eurostat"
"cz","Y25-29",25,29,"F",3.7,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y25-29",25,29,"F",7.3,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y25-29",25,29,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"cz","Y25-29",25,29,"M",5.9,"all rt","J",2018,"eurostat"
"cz","Y25-29",25,29,"M",3.9,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y25-29",25,29,"M",7.8,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y25-29",25,29,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"es","Y25-29",25,29,"F",3.1,"all rt","J",2018,"eurostat"
"es","Y25-29",25,29,"F",3.2,"urti/inf","J00-J11",2018,"eurostat"
"es","Y25-29",25,29,"F",6,"pneumonia","J12-J18",2018,"eurostat"
"es","Y25-29",25,29,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"es","Y25-29",25,29,"M",3.5,"all rt","J",2018,"eurostat"
"es","Y25-29",25,29,"M",3.1,"urti/inf","J00-J11",2018,"eurostat"
"es","Y25-29",25,29,"M",6.4,"pneumonia","J12-J18",2018,"eurostat"
"es","Y25-29",25,29,"M",5.1,"other lrti","J20-J22",2018,"eurostat"
"fi","Y25-29",25,29,"F",2.8,"all rt","J",2018,"eurostat"
"fi","Y25-29",25,29,"F",2.1,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y25-29",25,29,"F",3.5,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y25-29",25,29,"F",2.1,"other lrti","J20-J22",2018,"eurostat"
"fi","Y25-29",25,29,"M",3,"all rt","J",2018,"eurostat"
"fi","Y25-29",25,29,"M",2.6,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y25-29",25,29,"M",3.6,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y25-29",25,29,"M",1.8,"other lrti","J20-J22",2018,"eurostat"
"fr","Y25-29",25,29,"F",3.1,"all rt","J",2018,"eurostat"
"fr","Y25-29",25,29,"F",2.4,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y25-29",25,29,"F",5,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y25-29",25,29,"F",4,"other lrti","J20-J22",2018,"eurostat"
"fr","Y25-29",25,29,"M",3.8,"all rt","J",2018,"eurostat"
"fr","Y25-29",25,29,"M",2.5,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y25-29",25,29,"M",6,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y25-29",25,29,"M",4.3,"other lrti","J20-J22",2018,"eurostat"
"hr","Y25-29",25,29,"F",4,"all rt","J",2018,"eurostat"
"hr","Y25-29",25,29,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y25-29",25,29,"F",7.4,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y25-29",25,29,"F",4.5,"other lrti","J20-J22",2018,"eurostat"
"hr","Y25-29",25,29,"M",4.6,"all rt","J",2018,"eurostat"
"hr","Y25-29",25,29,"M",3.6,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y25-29",25,29,"M",6.4,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y25-29",25,29,"M",5,"other lrti","J20-J22",2018,"eurostat"
"hu","Y25-29",25,29,"F",3.3,"all rt","J",2018,"eurostat"
"hu","Y25-29",25,29,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y25-29",25,29,"F",7.7,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y25-29",25,29,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"hu","Y25-29",25,29,"M",3.6,"all rt","J",2018,"eurostat"
"hu","Y25-29",25,29,"M",3.4,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y25-29",25,29,"M",8.6,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y25-29",25,29,"M",6,"other lrti","J20-J22",2018,"eurostat"
"it","Y25-29",25,29,"F",4,"all rt","J",2018,"eurostat"
"it","Y25-29",25,29,"F",4.3,"urti/inf","J00-J11",2018,"eurostat"
"it","Y25-29",25,29,"F",9.2,"pneumonia","J12-J18",2018,"eurostat"
"it","Y25-29",25,29,"F",5.8,"other lrti","J20-J22",2018,"eurostat"
"it","Y25-29",25,29,"M",4.7,"all rt","J",2018,"eurostat"
"it","Y25-29",25,29,"M",4.3,"urti/inf","J00-J11",2018,"eurostat"
"it","Y25-29",25,29,"M",9.1,"pneumonia","J12-J18",2018,"eurostat"
"it","Y25-29",25,29,"M",5.1,"other lrti","J20-J22",2018,"eurostat"
"nl","Y25-29",25,29,"F",2.5,"all rt","J",2018,"eurostat"
"nl","Y25-29",25,29,"F",3.1,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y25-29",25,29,"F",4.3,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y25-29",25,29,"F",2.6,"other lrti","J20-J22",2018,"eurostat"
"nl","Y25-29",25,29,"M",2.8,"all rt","J",2018,"eurostat"
"nl","Y25-29",25,29,"M",2.3,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y25-29",25,29,"M",5.3,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y25-29",25,29,"M",4.3,"other lrti","J20-J22",2018,"eurostat"
"no","Y25-29",25,29,"F",2.9,"all rt","J",2018,"eurostat"
"no","Y25-29",25,29,"F",1.9,"urti/inf","J00-J11",2018,"eurostat"
"no","Y25-29",25,29,"F",5.3,"pneumonia","J12-J18",2018,"eurostat"
"no","Y25-29",25,29,"F",2.8,"other lrti","J20-J22",2018,"eurostat"
"no","Y25-29",25,29,"M",2.9,"all rt","J",2018,"eurostat"
"no","Y25-29",25,29,"M",2.1,"urti/inf","J00-J11",2018,"eurostat"
"no","Y25-29",25,29,"M",3.5,"pneumonia","J12-J18",2018,"eurostat"
"no","Y25-29",25,29,"M",2.7,"other lrti","J20-J22",2018,"eurostat"
"pl","Y25-29",25,29,"F",4.1,"all rt","J",2018,"eurostat"
"pl","Y25-29",25,29,"F",4,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y25-29",25,29,"F",8.1,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y25-29",25,29,"F",4.6,"other lrti","J20-J22",2018,"eurostat"
"pl","Y25-29",25,29,"M",4.4,"all rt","J",2018,"eurostat"
"pl","Y25-29",25,29,"M",4.1,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y25-29",25,29,"M",9,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y25-29",25,29,"M",5.2,"other lrti","J20-J22",2018,"eurostat"
"ro","Y25-29",25,29,"F",4.8,"all rt","J",2018,"eurostat"
"ro","Y25-29",25,29,"F",4.4,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y25-29",25,29,"F",5.7,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y25-29",25,29,"F",4.7,"other lrti","J20-J22",2018,"eurostat"
"ro","Y25-29",25,29,"M",5.3,"all rt","J",2018,"eurostat"
"ro","Y25-29",25,29,"M",4.9,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y25-29",25,29,"M",6.3,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y25-29",25,29,"M",5.1,"other lrti","J20-J22",2018,"eurostat"
"se","Y25-29",25,29,"F",2.8,"all rt","J",2018,"eurostat"
"se","Y25-29",25,29,"F",1.8,"urti/inf","J00-J11",2018,"eurostat"
"se","Y25-29",25,29,"F",4,"pneumonia","J12-J18",2018,"eurostat"
"se","Y25-29",25,29,"F",1.6,"other lrti","J20-J22",2018,"eurostat"
"se","Y25-29",25,29,"M",3.5,"all rt","J",2018,"eurostat"
"se","Y25-29",25,29,"M",2.1,"urti/inf","J00-J11",2018,"eurostat"
"se","Y25-29",25,29,"M",4.2,"pneumonia","J12-J18",2018,"eurostat"
"se","Y25-29",25,29,"M",3.2,"other lrti","J20-J22",2018,"eurostat"
"si","Y25-29",25,29,"F",4.1,"all rt","J",2018,"eurostat"
"si","Y25-29",25,29,"F",3.3,"urti/inf","J00-J11",2018,"eurostat"
"si","Y25-29",25,29,"F",7.8,"pneumonia","J12-J18",2018,"eurostat"
"si","Y25-29",25,29,"F",5.2,"other lrti","J20-J22",2018,"eurostat"
"si","Y25-29",25,29,"M",4.1,"all rt","J",2018,"eurostat"
"si","Y25-29",25,29,"M",4.5,"urti/inf","J00-J11",2018,"eurostat"
"si","Y25-29",25,29,"M",6.8,"pneumonia","J12-J18",2018,"eurostat"
"si","Y25-29",25,29,"M",8.3,"other lrti","J20-J22",2018,"eurostat"
"sk","Y25-29",25,29,"F",4.5,"all rt","J",2018,"eurostat"
"sk","Y25-29",25,29,"F",3.8,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y25-29",25,29,"F",9,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y25-29",25,29,"F",4.4,"other lrti","J20-J22",2018,"eurostat"
"sk","Y25-29",25,29,"M",4.8,"all rt","J",2018,"eurostat"
"sk","Y25-29",25,29,"M",4.5,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y25-29",25,29,"M",7.9,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y25-29",25,29,"M",6.9,"other lrti","J20-J22",2018,"eurostat"
"at","Y25-29",25,29,"F",3.4,"all rt","J",2018,"eurostat"
"at","Y25-29",25,29,"F",3,"urti/inf","J00-J11",2018,"eurostat"
"at","Y25-29",25,29,"F",6.3,"pneumonia","J12-J18",2018,"eurostat"
"at","Y25-29",25,29,"F",3.6,"other lrti","J20-J22",2018,"eurostat"
"at","Y25-29",25,29,"M",3.7,"all rt","J",2018,"eurostat"
"at","Y25-29",25,29,"M",3.4,"urti/inf","J00-J11",2018,"eurostat"
"at","Y25-29",25,29,"M",6.7,"pneumonia","J12-J18",2018,"eurostat"
"at","Y25-29",25,29,"M",3.8,"other lrti","J20-J22",2018,"eurostat"
"ie","Y25-29",25,29,"F",3.6,"all rt","J",2018,"eurostat"
"ie","Y25-29",25,29,"F",1.9,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y25-29",25,29,"F",5.7,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y25-29",25,29,"F",2.3,"other lrti","J20-J22",2018,"eurostat"
"ie","Y25-29",25,29,"M",3,"all rt","J",2018,"eurostat"
"ie","Y25-29",25,29,"M",1.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y25-29",25,29,"M",5.4,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y25-29",25,29,"M",2.9,"other lrti","J20-J22",2018,"eurostat"
"lt","Y25-29",25,29,"F",3.8,"all rt","J",2018,"eurostat"
"lt","Y25-29",25,29,"F",4.3,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y25-29",25,29,"F",10.9,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y25-29",25,29,"F",5.4,"other lrti","J20-J22",2018,"eurostat"
"lt","Y25-29",25,29,"M",4,"all rt","J",2018,"eurostat"
"lt","Y25-29",25,29,"M",4.8,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y25-29",25,29,"M",9.6,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y25-29",25,29,"M",6.8,"other lrti","J20-J22",2018,"eurostat"
"lv","Y25-29",25,29,"F",4.4,"all rt","J",2018,"eurostat"
"lv","Y25-29",25,29,"F",3.8,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y25-29",25,29,"F",6.9,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y25-29",25,29,"F",5.2,"other lrti","J20-J22",2018,"eurostat"
"lv","Y25-29",25,29,"M",4.8,"all rt","J",2018,"eurostat"
"lv","Y25-29",25,29,"M",3.5,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y25-29",25,29,"M",8,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y25-29",25,29,"M",5.2,"other lrti","J20-J22",2018,"eurostat"
"rs","Y25-29",25,29,"F",5.8,"all rt","J",2018,"eurostat"
"rs","Y25-29",25,29,"F",5.7,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y25-29",25,29,"F",10.1,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y25-29",25,29,"F",5.9,"other lrti","J20-J22",2018,"eurostat"
"rs","Y25-29",25,29,"M",6.1,"all rt","J",2018,"eurostat"
"rs","Y25-29",25,29,"M",6.1,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y25-29",25,29,"M",9.6,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y25-29",25,29,"M",6.8,"other lrti","J20-J22",2018,"eurostat"
